,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
56,0.5600000000000003,"(69.9, 28.8, 36.3)","(40.5, 14.4, 53.724)","(39.3, 22.35, 77.682)","(18.3, -4.2, 30.008)","(8.25, -16.2, 40.898)","(0.9, -7.65, 26.378)","(-4.8, -9.75, 41.14)","(8.7, -10.95, 28.556)","(1.8, -22.35, 35.574)"
57,0.5700000000000003,"(69.0, 27.6, 36.3)","(41.1, 14.25, 55.66)","(38.7, 22.95, 80.586)","(15.75, -3.45, 27.83)","(11.1, -14.7, 43.076)","(0.45, -6.0, 25.894)","(-3.0, -9.9, 40.414)","(8.4, -11.7, 30.25)","(1.05, -20.1, 31.218)"
58,0.5800000000000003,"(70.8, 27.75, 35.816)","(41.1, 15.45, 54.45)","(37.2, 22.5, 78.65)","(17.25, -3.0, 27.83)","(9.9, -15.15, 39.93)","(-0.45, -4.95, 26.136)","(-4.8, -9.15, 38.72)","(9.3, -10.05, 27.588)","(1.2, -20.4, 32.428)"
59,0.5900000000000003,"(70.5, 26.25, 36.542)","(42.15, 12.9, 55.418)","(37.35, 24.6, 77.924)","(19.05, -4.95, 30.008)","(9.45, -16.65, 42.35)","(0.9, -7.5, 25.168)","(-3.9, -9.15, 40.172)","(9.0, -10.35, 28.798)","(0.9, -20.85, 32.428)"
60,0.6000000000000003,"(68.85, 27.3, 36.058)","(40.95, 14.7, 55.418)","(36.45, 23.1, 80.586)","(16.8, -4.95, 28.798)","(10.2, -14.85, 40.656)","(0.45, -7.2, 25.652)","(-5.1, -10.05, 40.656)","(8.1, -11.4, 27.104)","(1.35, -20.55, 33.638)"
61,0.6100000000000003,"(69.9, 29.1, 36.542)","(40.8, 15.0, 56.144)","(38.4, 24.3, 80.586)","(16.8, -5.1, 28.072)","(8.25, -15.45, 43.56)","(1.8, -7.35, 27.104)","(-4.5, -9.75, 41.14)","(8.55, -9.45, 28.798)","(1.65, -19.35, 35.332)"
62,0.6200000000000003,"(69.45, 28.65, 35.816)","(42.0, 15.15, 55.66)","(38.7, 25.05, 79.134)","(15.3, -4.95, 26.862)","(10.65, -15.3, 38.72)","(2.55, -8.55, 25.652)","(-3.3, -10.05, 39.688)","(8.1, -11.85, 29.524)","(2.25, -20.85, 34.606)"
63,0.6300000000000003,"(68.7, 28.5, 36.3)","(41.25, 16.2, 54.692)","(37.5, 19.8, 79.376)","(17.4, -4.35, 28.072)","(10.95, -14.7, 42.35)","(-1.05, -6.45, 25.41)","(-5.4, -10.5, 41.624)","(9.15, -10.65, 27.346)","(1.05, -21.6, 35.574)"
64,0.6400000000000003,"(68.7, 29.1, 36.3)","(40.65, 14.85, 56.628)","(36.3, 23.7, 79.376)","(16.8, -4.2, 28.072)","(9.15, -14.85, 41.382)","(2.25, -8.1, 25.894)","(-4.65, -9.9, 40.172)","(9.9, -10.65, 28.314)","(0.3, -20.25, 31.944)"
65,0.6500000000000004,"(68.4, 27.75, 36.058)","(41.55, 14.25, 54.45)","(39.45, 22.5, 78.65)","(17.85, -3.3, 25.168)","(10.05, -14.85, 42.35)","(-0.6, -6.75, 24.2)","(-5.55, -9.75, 42.592)","(6.15, -11.25, 27.83)","(1.95, -20.25, 31.702)"
66,0.6600000000000004,"(69.3, 28.5, 35.816)","(42.6, 16.05, 56.628)","(38.4, 21.0, 80.828)","(15.9, -4.95, 27.588)","(9.15, -14.7, 41.866)","(0.3, -6.45, 25.168)","(-4.8, -8.7, 41.14)","(7.65, -9.45, 27.83)","(1.65, -21.0, 32.67)"
67,0.6700000000000004,"(69.75, 29.1, 37.268)","(41.1, 15.45, 54.45)","(37.35, 24.6, 80.828)","(16.05, -4.8, 28.072)","(10.8, -15.0, 43.56)","(0.15, -6.6, 27.104)","(-4.95, -8.85, 40.172)","(7.65, -9.9, 28.314)","(2.25, -20.7, 33.154)"
68,0.6800000000000004,"(69.9, 28.8, 37.026)","(39.75, 13.65, 56.144)","(35.85, 24.6, 78.408)","(15.75, -3.75, 25.894)","(10.05, -14.85, 41.624)","(0.45, -6.9, 24.684)","(-5.1, -10.95, 41.624)","(9.0, -13.2, 29.04)","(1.35, -21.75, 32.428)"
69,0.6900000000000004,"(69.75, 29.1, 36.542)","(41.7, 14.85, 58.08)","(38.25, 23.55, 77.924)","(17.25, -4.8, 27.346)","(10.35, -16.2, 40.656)","(1.35, -7.8, 26.136)","(-4.35, -9.0, 42.592)","(7.5, -12.45, 29.282)","(3.0, -21.3, 33.154)"
70,0.7000000000000004,"(70.05, 28.65, 36.542)","(42.3, 15.6, 54.934)","(38.1, 24.9, 78.408)","(16.8, -4.35, 27.346)","(10.65, -15.3, 42.108)","(1.35, -7.35, 28.072)","(-3.75, -9.75, 41.382)","(9.3, -10.05, 29.524)","(1.35, -21.15, 35.09)"
71,0.7100000000000004,"(70.65, 30.0, 35.816)","(41.4, 15.45, 53.724)","(37.05, 22.05, 79.134)","(17.85, -5.1, 27.83)","(10.95, -16.5, 42.592)","(0.45, -5.55, 23.958)","(-3.15, -9.45, 41.14)","(7.8, -10.95, 26.62)","(1.2, -20.55, 34.848)"
72,0.7200000000000004,"(69.6, 27.75, 36.784)","(41.55, 13.5, 55.418)","(35.4, 23.55, 78.65)","(14.4, -4.35, 27.588)","(8.4, -14.85, 41.14)","(1.95, -7.8, 24.442)","(-4.95, -10.35, 40.172)","(6.75, -9.9, 27.588)","(1.65, -21.0, 33.396)"
73,0.7300000000000004,"(68.55, 28.05, 36.3)","(41.1, 13.65, 56.628)","(36.3, 23.25, 79.134)","(15.9, -4.35, 27.83)","(9.0, -16.95, 42.35)","(0.45, -7.65, 26.378)","(-3.6, -8.85, 38.72)","(7.65, -10.2, 28.314)","(2.1, -21.3, 33.154)"
