,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
53,0.5300000000000002,"(42.9, -13.5, 14.278)","(55.35, 12.9, 95.106)","(4.2, -18.0, 28.314)","(17.4, -6.0, 26.62)","(9.3, -14.7, 40.656)","(1.95, -6.9, 25.168)","(-2.7, -10.35, 39.688)","(9.6, -10.65, 28.314)","(3.45, -20.85, 33.154)"
54,0.5400000000000003,"(41.55, -12.45, 19.36)","(53.7, 13.2, 94.864)","(0.15, -16.35, 30.734)","(17.25, -5.1, 28.556)","(9.15, -15.15, 41.866)","(1.8, -6.3, 23.716)","(-3.75, -10.2, 41.866)","(8.85, -10.95, 27.588)","(1.95, -22.95, 34.848)"
55,0.5500000000000003,"(41.7, -12.6, 16.456)","(54.6, 14.25, 95.106)","(3.15, -15.9, 29.282)","(18.9, -6.45, 27.104)","(9.6, -16.2, 38.72)","(1.8, -5.1, 25.41)","(-2.4, -8.4, 39.688)","(8.55, -10.95, 28.556)","(3.3, -21.6, 33.638)"
56,0.5600000000000003,"(40.8, -11.85, 17.182)","(54.6, 13.2, 95.348)","(-0.45, -14.7, 32.67)","(17.25, -4.2, 29.524)","(10.2, -16.35, 40.656)","(0.9, -9.9, 28.314)","(-2.1, -8.4, 41.14)","(8.4, -11.25, 29.766)","(2.25, -20.7, 33.638)"
57,0.5700000000000003,"(39.9, -8.85, 18.876)","(55.2, 13.8, 94.622)","(3.6, -19.2, 28.072)","(18.0, -5.85, 30.25)","(10.05, -16.65, 41.866)","(1.65, -7.5, 25.652)","(-2.1, -10.05, 40.172)","(8.1, -12.0, 30.25)","(4.05, -21.45, 34.606)"
58,0.5800000000000003,"(39.0, -12.45, 15.246)","(54.45, 14.1, 95.106)","(0.45, -17.4, 30.734)","(16.8, -6.45, 27.104)","(10.05, -16.5, 44.044)","(1.65, -7.35, 27.83)","(-3.3, -8.4, 40.898)","(9.45, -12.3, 28.072)","(1.95, -21.45, 32.912)"
59,0.5900000000000003,"(41.85, -13.2, 16.94)","(56.1, 13.35, 95.106)","(3.3, -18.45, 30.734)","(16.95, -5.55, 28.314)","(10.05, -15.9, 41.382)","(2.85, -6.9, 25.41)","(-2.4, -10.5, 41.14)","(9.6, -11.1, 28.314)","(0.75, -21.75, 33.396)"
60,0.6000000000000003,"(41.25, -11.4, 18.15)","(55.2, 13.2, 96.8)","(3.0, -17.7, 24.684)","(17.55, -4.5, 30.976)","(10.05, -15.9, 40.172)","(2.1, -7.5, 28.314)","(-3.9, -9.3, 39.204)","(8.7, -11.85, 29.766)","(2.55, -21.45, 32.428)"
61,0.6100000000000003,"(42.9, -12.3, 15.73)","(53.85, 14.4, 96.074)","(1.35, -17.25, 32.912)","(15.75, -5.7, 26.62)","(10.65, -15.45, 43.076)","(3.6, -6.9, 26.862)","(-3.45, -8.7, 40.414)","(8.7, -10.95, 29.04)","(2.1, -21.9, 35.09)"
62,0.6200000000000003,"(44.1, -13.65, 16.698)","(54.3, 13.8, 95.59)","(2.25, -16.2, 27.83)","(16.65, -5.85, 29.524)","(9.6, -15.45, 43.076)","(2.25, -7.2, 26.62)","(-2.85, -9.3, 41.14)","(9.6, -9.15, 28.798)","(0.75, -21.9, 34.848)"
